Status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6729,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,2811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,240,0,0,301,0,0,22,0,0,0,0,0,1183,0,0,0,0,0,0,0,575,0,0,0,0,3,246,0,0,10,0,0,0,0,5,0,0,0,2432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,90,0,448,0,0,0,0,0,0,0,0,1,1,0,0,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonIBD,586,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,12,0,2,0,0,0,3,0,64,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58,0,0,6,0,0,0,0,0,2,221,19,100,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,23,0,0,55,154,337,0,45,0,105,579,9,0,0,0,0,253,0,0,0,0,0,0,63,3,0,0,0,106,0,25,0,0,150,3,0,0,0,2,0,31,0,256,25,1316,0,4,0,1,113,13,7,604,0,0,44,46,0,0,4,3,3,10,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
nonIBD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,13,0,2,156,0,0,6,0,0,0,5,0,0,0,5458,0,732,163,0,170,167,0,0,0,0,0,0,0,0,1479,1,0,0,0,0,54,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45,9,2,0,0,0,1,0,0,835,87,1208,0,727,509,360,385,11,0,0,1,0,149,0,0,0,0,0,0,410,518,0,0,0,0,0,6,1,0,891,2,2,0,2,46,0,40,0,4489,17,962,0,350,0,18,388,150,55,448,0,0,29,19,0,0,4,11,1,0,20,220,2,0,0,0,0,0,0,346,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,169,0,0,0,0,0,214,324,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
CD,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,1,0,1,99,0,0,1,0,0,0,0,0,0,0,2873,0,6,0,0,14,106,0,0,0,0,0,0,370,0,276,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,40,3,4,0,0,3,0,0,0,0,0,44,6,0,0,11,0,0,15,0,0,0,2,2,1,0,39,9,405,0,75,2,136,125,0,0,0,0,0,112,0,0,0,0,0,0,1,492,0,0,0,0,0,37,0,0,100,15,0,0,0,8,0,4,0,1340,35,106,0,1,0,1,0,75,28,226,0,0,15,37,0,0,10,4,0,1,0,0,0,1,0,0,0,0,1048,1,8,0,0,203,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,16,0,0,11,5687,1,1531,0,0,70,240,1,0,0,0,0,0,2035,0,1889,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,429,11,1235,0,610,273,355,767,0,0,2,0,0,782,2,0,0,0,0,0,0,1212,0,0,0,0,0,1,1,0,478,0,0,1,7,14,1,73,0,4908,19,8,0,165,0,8,397,337,25,567,0,0,55,24,0,0,28,25,4,0,0,0,342,0,0,0,0,0,78,263,0,0,0,18,0,0,1,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,2,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3,0,0,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,2,0,0,0,0,0,389,0,2,0,0,0,0,28,1875,56,0,9,0,0,47,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,154,0,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,9,34,0,0,507,46,631,0,971,508,63,1,0,0,0,0,0,303,3,0,0,0,0,0,0,3,0,0,0,0,0,40,0,0,304,3,0,0,4,0,0,510,0,424,156,0,0,125,0,4,0,0,326,1,0,0,0,298,1,0,79,29,0,0,0,0,352,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,176,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359
nonIBD,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,5,0,0,0,0,0,0,0,533,0,0,0,0,0,0,6,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,41,0,17,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,87,0,0,164,16,411,0,254,21,0,267,0,0,0,0,0,174,0,0,0,0,0,0,129,322,0,0,0,0,0,14,0,0,63,4,0,2,12,4,0,71,0,111,25,0,0,7,0,13,1260,8,191,1,0,0,0,18,10,0,35,11,2,4,0,0,33,0,0,0,0,0,7,0,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
CD,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,9,2,0,0,62,0,0,0,0,0,0,0,1319,0,0,0,0,18,6,1,0,0,2,0,0,15,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,59,0,0,0,0,0,1,1219,0,19,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,652,270,1450,0,448,0,18,0,0,0,0,0,0,449,0,0,0,0,0,0,1914,598,0,0,0,0,0,144,0,0,700,0,0,0,0,0,0,0,0,6618,169,1368,0,0,0,0,0,0,10,0,0,0,2,243,0,0,75,0,0,1,0,0,0,0,0,0,0,0,5805,1,174,0,0,142,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,5,0,0,0,0,0,0,2,0,2,0,6,0,257,0,0,0,0,0,0,1,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1156
CD,0,0,0,0,89,176,0,5,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,21,0,2,0,0,0,0,2,0,0,0,0,0,1,5,999,1,0,46,0,0,0,0,0,3,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,115,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
CD,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100,159,0,0,0,0,178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,236,316,0,229,0,0,3,0,0,0,0,0,1333,0,0,0,0,0,0,7,2,0,0,0,0,1,213,0,0,19,0,0,0,0,0,0,0,0,38,3,309,0,0,0,0,0,0,2,0,0,0,0,298,8,0,14,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,193,2,239,0,468,2,3,2,0,0,0,0,0,533,2,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,8,0,0,0,0,31,0,1,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,234,0,488,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,86,0,0,206,0,0,32,0,15,0,0,0,0,0,302,0,11,0,0,2,12,0,0,0,1,0,0,4,0,18,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,211,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,401,43,1525,0,33,1,184,596,17,0,0,0,0,182,0,0,0,0,0,0,235,450,0,0,0,0,1,97,0,0,393,0,0,0,1,83,0,887,0,2164,0,562,0,1,0,12,1288,26,21,902,0,0,64,37,0,0,5,10,1,3,0,0,0,0,0,0,0,0,370,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,994,11,0,1,0,0,0,0,0,106,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,9,0,1,0,2091,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,55,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,13,1598,0,210,12,187,223,11,0,0,0,0,387,2,0,0,0,0,0,21,9,0,0,0,0,0,15,0,0,137,0,0,0,0,2,0,168,0,1763,1,590,0,10,0,0,0,0,13,1,0,0,0,360,0,0,0,11,0,3,0,0,0,0,0,0,0,0,465,0,0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,264,0,1,0,0,389,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,45,0,0,0,0,0,0,0,1,17,430,1,0,539,0,1,0,0,0,2,2109,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,589,0,10,2,64,110,0,0,0,0,0,68,0,0,0,0,0,0,139,55,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,1,0,313,1,29,0,0,0,0,2,0,4,89,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,2,0,0,0,0,0,0,42,0,7,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,432,5,1476,0,31,0,475,799,0,0,0,0,0,266,0,0,0,0,0,0,409,34,0,0,0,0,1,37,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,819,0,0,0,0,0,0,0,0,0,60,0,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,605,1,0,0,4,4,0,0,108,0,4,0,0,0,0,0,207,0,7,0,0,0,2,0,0,0,0,0,2,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,70,0,0,0,0,0,5,113,0,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,602,52,1911,0,86,45,342,299,0,0,0,0,0,231,0,0,0,0,0,0,7,521,0,0,0,1,0,15,1,0,103,0,0,0,2,4,0,232,0,157,1,0,0,0,0,1,1,0,15,720,0,0,32,26,0,0,299,12,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,123,0,0,2,0,4,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,11,292,0,51,0,0,70,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,8,0,0,61,27,207,0,108,0,180,228,0,0,0,0,0,115,0,0,0,0,0,0,94,71,0,0,0,15,1,317,0,0,172,0,0,0,0,0,0,211,0,81,0,396,0,0,0,1,304,15,0,27,0,0,1,1,0,0,14,0,0,2,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,12,20,0,0,6,0,0,31,2,0,31,71,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,862,0,70,0,36,2,0,0,0,0,0,135,0,0,0,0,0,0,940,276,0,0,0,0,0,95,0,0,5,0,0,0,0,0,0,1,0,0,8,49,0,0,0,0,4,0,2,6,0,0,0,71,0,0,26,0,2,0,0,0,0,0,0,0,0,0,17,0,2,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,66,0,0,49,0,3,0,0,0,0,0,1345,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,127,0,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,450,1,2904,0,289,0,140,0,0,0,0,0,0,271,9,0,0,0,0,0,567,369,0,0,0,0,0,0,0,0,167,0,0,0,0,120,0,137,0,1539,5,0,0,0,0,0,0,0,28,0,0,0,0,50,13,0,22,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,774,0,25,0,0,3,0,0,0,0,0,229,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,8,7,0,0,0,0,0,0,0,0,1,2,0,0,0,1003,0,0,0,0,0,0,0,134,0,0,0,0,0,0,151,1415,0,0,0,0,0,0,290,0,2,4,0,0,13,0,87,0,0,4,0,0,0,0,0,0,0,0,232,0,0,0,0,1,0,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0,0,0,5,217,0,1093,1,0,269,0,0,0,0,2,104,0,0,15,210,0,0,0,0,0,0,7,40,0,0,1172,109,2201,0,458,220,155,641,0,0,0,0,0,779,11,0,0,0,0,0,383,3,0,0,0,52,0,42,124,0,836,0,0,0,15,10,0,421,0,343,136,1546,0,18,0,13,164,0,155,13,0,0,3,134,199,0,565,0,2,0,0,0,0,0,0,0,0,0,611,7,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,2,54,0,0,10,0,0,0,0,0,0,0,147,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,691,0,0,0,0,0,12,562,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156,168,814,0,83,6,5,684,0,0,0,0,0,908,0,0,0,0,0,0,177,324,0,0,0,0,0,85,0,0,7,0,0,0,0,0,0,0,0,163,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,17,0,6,24,7,0,0,258,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32,0,4,0,3,0,372,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,83,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,15,0,0,0,0,0,12,1279,32,67,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,0,351,29,961,0,171,0,92,2,0,0,0,0,0,118,0,0,0,0,0,0,1483,14,0,0,0,0,0,84,0,0,158,0,0,0,0,19,1,51,0,3654,2,0,0,3,0,0,161,0,63,3,0,0,0,25,9,0,10,0,0,0,0,0,0,0,0,0,3,0,209,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
